from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U18009Z20,U18009Z12,2,360,11107,14359
U18009Z20,U18009Z12,2,360,11108,14361
U18009Z20,U18009Z12,2,360,11108,15654
U18009Z20,U18009Z12,2,360,11107,15676
U15775Z2,U15775Z4,2,0,10727,14368
U15775Z2,U15775Z4,2,0,10727,15658
U15775Z2,U15775Z4,2,0,10716,14295
U15775Z1,U15775Z4,2,0,10728,14295
U15775Z1,U15775Z4,2,0,10723,14374
U15775Z1,U15775Z4,2,0,10723,15662
U15775Z2,U15775Z4,2,0,10729,14374
U15775Z2,U15775Z4,2,0,10729,15662
U15775Z1,U15775Z4,2,0,10717,14358
U15775Z2,U15775Z4,2,0,10724,14358
U15775Z2,U15775Z4,2,0,10718,14376
U15775Z2,U15775Z4,2,0,10718,15664
U15775Z1,U15775Z4,2,0,10730,14376
U15775Z1,U15775Z4,2,0,10730,15664
U15775Z1,U15775Z4,2,0,10717,15675
U15775Z2,U15775Z4,2,0,10724,15675
U18009Z51,U18009Z13,2,60,10787,14367
U18009Z51,U18009Z13,2,60,14619,14367
U18009Z51,U18009Z13,2,60,10787,15657
U18009Z51,U18009Z13,2,60,14619,15657
U18009Z51,U18009Z13,2,60,10789,14294
U18009Z51,U18009Z13,2,60,14601,14294
U18009Z51,U18009Z13,2,60,10797,14294
U18009Z51,U18009Z13,2,60,14621,14294
U18009Z51,U18009Z13,2,60,10781,14373
U18009Z51,U18009Z13,2,60,14589,14373
U18009Z51,U18009Z13,2,60,10781,15661
U18009Z51,U18009Z13,2,60,14589,15661
U18009Z51,U18009Z13,2,60,10807,14373
U18009Z51,U18009Z13,2,60,14613,14373
U18009Z51,U18009Z13,2,60,10807,15661
U18009Z51,U18009Z13,2,60,14613,15661
U18009Z51,U18009Z13,2,60,10791,14357
U18009Z51,U18009Z13,2,60,14595,14357
U18009Z51,U18009Z13,2,60,10799,14357
U18009Z51,U18009Z13,2,60,14623,14357
U18009Z51,U18009Z13,2,60,10783,14375
U18009Z51,U18009Z13,2,60,14591,14375
U18009Z51,U18009Z13,2,60,10783,15663
U18009Z51,U18009Z13,2,60,14591,15663
U18009Z51,U18009Z13,2,60,10809,14375
U18009Z51,U18009Z13,2,60,14615,14375
U18009Z51,U18009Z13,2,60,10809,15663
U18009Z51,U18009Z13,2,60,14615,15663
U18009Z51,U18009Z13,2,60,10793,14377
U18009Z51,U18009Z13,2,60,14597,14377
U18009Z51,U18009Z13,2,60,10793,15665
U18009Z51,U18009Z13,2,60,14597,15665
U18009Z51,U18009Z13,2,60,10801,14377
U18009Z51,U18009Z13,2,60,14607,14377
U18009Z51,U18009Z13,2,60,10801,15665
U18009Z51,U18009Z13,2,60,14607,15665
U18009Z51,U18009Z13,2,60,10791,15674
U18009Z51,U18009Z13,2,60,14595,15674
U18009Z23,U18009Z13,2,360,14685,14375
U18009Z23,U18009Z13,2,360,14685,15663
U18009Z23,U18009Z13,2,360,14684,15674
U18009Z51,U18009Z13,2,0,12760,14367
U18009Z51,U18009Z13,2,0,12760,15657
U18009Z51,U18009Z13,2,0,14285,14294
U18009Z51,U18009Z13,2,0,12766,14373
U18009Z51,U18009Z13,2,0,12766,15661
U18009Z51,U18009Z13,2,0,14297,14375
U18009Z51,U18009Z13,2,0,14297,15663
U18009Z51,U18009Z13,2,0,14291,14377
U18009Z51,U18009Z13,2,0,14291,15665
U18009Z51,U18009Z13,2,0,14283,14367
U18009Z51,U18009Z13,2,0,14283,15657
U18009Z51,U18009Z13,2,0,14306,14375
U18009Z51,U18009Z13,2,0,14306,15663
U18009Z51,U18009Z13,2,0,14325,14373
U18009Z51,U18009Z13,2,0,14325,15661
U18009Z51,U18009Z13,2,0,12768,14357
U18009Z51,U18009Z13,2,0,12770,14377
U18009Z51,U18009Z13,2,0,12770,15665
U18009Z51,U18009Z13,2,0,12768,15674
U18009Z51,U18009Z13,2,0,14329,14367
U18009Z51,U18009Z13,2,0,14329,15657
U18009Z51,U18009Z13,2,0,14420,14294
U18009Z51,U18009Z13,2,0,15690,14294
U18009Z51,U18009Z13,2,0,14333,14373
U18009Z51,U18009Z13,2,0,14333,15661
U18009Z51,U18009Z13,2,0,14424,14357
U18009Z51,U18009Z13,2,0,15694,14357
U18009Z51,U18009Z13,2,0,14338,14375
U18009Z51,U18009Z13,2,0,14338,15663
U18009Z51,U18009Z13,2,0,14335,14377
U18009Z51,U18009Z13,2,0,14335,15665
U18009Z51,U18009Z13,2,0,14424,15674
U18009Z51,U18009Z13,2,0,15694,15674
U18009Z51,U18009Z13,2,0,14345,14294
U18009Z51,U18009Z13,2,0,14347,14357
U18009Z51,U18009Z13,2,0,14349,14377
U18009Z51,U18009Z13,2,0,14349,15665
U18009Z51,U18009Z13,2,0,14347,15674
U18359Z2,U18359Z2,2,0,14379,14367
U18359Z2,U18359Z2,2,0,14379,15657
U18359Z2,U18359Z2,2,0,15668,14367
U18359Z2,U18359Z2,2,0,15668,15657
U18359Z2,U18359Z2,2,0,14381,14294
U18359Z2,U18359Z2,2,0,14383,14373
U18359Z2,U18359Z2,2,0,14383,15661
U18359Z2,U18359Z2,2,0,15672,14373
U18359Z2,U18359Z2,2,0,15672,15661
U18359Z1,U18359Z1,2,0,14380,14368
U18359Z1,U18359Z1,2,0,14380,15658
U18359Z1,U18359Z1,2,0,15669,14368
U18359Z1,U18359Z1,2,0,15669,15658
U18359Z1,U18359Z1,2,0,14382,14295
U18359Z2,U18359Z2,2,0,14385,14375
U18359Z2,U18359Z2,2,0,14385,15663
U18359Z2,U18359Z2,2,0,15652,14375
U18359Z2,U18359Z2,2,0,15652,15663
U18359Z1,U18359Z1,2,0,14384,14374
U18359Z1,U18359Z1,2,0,14384,15662
U18359Z1,U18359Z1,2,0,15673,14374
U18359Z1,U18359Z1,2,0,15673,15662
U18359Z1,U18359Z1,2,0,15653,14376
U18359Z1,U18359Z1,2,0,15653,15664
U18359Z2,U18359Z2,2,0,15650,15674
U18359Z1,U18359Z1,2,0,15651,15675
U18009Z51,U18009Z14,2,60,10787,14379
U18009Z51,U18009Z14,2,60,14619,14379
U18009Z51,U18009Z14,2,60,10789,14381
U18009Z51,U18009Z14,2,60,14601,14381
U18009Z51,U18009Z14,2,60,10797,14381
U18009Z51,U18009Z14,2,60,14621,14381
U18009Z51,U18009Z14,2,60,10781,14383
U18009Z51,U18009Z14,2,60,14589,14383
U18009Z51,U18009Z14,2,60,10807,14383
U18009Z51,U18009Z14,2,60,14613,14383
U18009Z51,U18009Z14,2,60,10783,14385
U18009Z51,U18009Z14,2,60,14591,14385
U18009Z51,U18009Z14,2,60,10809,14385
U18009Z51,U18009Z14,2,60,14615,14385
U18009Z51,U18009Z14,2,60,10781,15672
U18009Z51,U18009Z14,2,60,14589,15672
U18009Z51,U18009Z14,2,60,10807,15672
U18009Z51,U18009Z14,2,60,14613,15672
U18009Z51,U18009Z14,2,60,10787,15668
U18009Z51,U18009Z14,2,60,14619,15668
U18009Z51,U18009Z14,2,60,10791,15650
U18009Z51,U18009Z14,2,60,14595,15650
U18009Z51,U18009Z14,2,60,10799,15650
U18009Z51,U18009Z14,2,60,14623,15650
U18009Z51,U18009Z14,2,60,10783,15652
U18009Z51,U18009Z14,2,60,14591,15652
U18009Z51,U18009Z14,2,60,10809,15652
U18009Z51,U18009Z14,2,60,14615,15652
U18009Z23,U18009Z14,2,360,11339,14383
U18009Z23,U18009Z14,2,360,14684,15650
U18009Z23,U18009Z14,2,360,14685,15652
U18009Z51,U18009Z14,2,0,12760,14379
U18009Z51,U18009Z14,2,0,14285,14381
U18009Z51,U18009Z14,2,0,12766,14383
U18009Z51,U18009Z14,2,0,14297,14385
U18009Z51,U18009Z14,2,0,12766,15672
U18009Z51,U18009Z14,2,0,12760,15668
U18009Z51,U18009Z14,2,0,14297,15652
U18009Z51,U18009Z14,2,0,14287,14383
U18009Z51,U18009Z14,2,0,14306,14385
U18009Z51,U18009Z14,2,0,14287,15672
U18009Z51,U18009Z14,2,0,14306,15652
U18009Z51,U18009Z14,2,0,14321,14381
U18009Z51,U18009Z14,2,0,12764,14385
U18009Z51,U18009Z14,2,0,12764,15652
U18009Z51,U18009Z14,2,0,14325,14383
U18009Z51,U18009Z14,2,0,14325,15672
U18009Z51,U18009Z14,2,0,12768,15650
U18359Z2,U18359Z2,2,0,14367,14379
U18359Z2,U18359Z2,2,0,15657,14379
U18359Z2,U18359Z2,2,0,14294,14381
U18359Z1,U18359Z1,2,0,14368,14380
U18359Z1,U18359Z1,2,0,15658,14380
U18359Z2,U18359Z2,2,0,14373,14383
U18359Z2,U18359Z2,2,0,15661,14383
U18359Z1,U18359Z1,2,0,14295,14382
U18359Z2,U18359Z2,2,0,14375,14385
U18359Z2,U18359Z2,2,0,15663,14385
U18359Z1,U18359Z1,2,0,14374,14384
U18359Z1,U18359Z1,2,0,15662,14384
U18359Z2,U18359Z2,2,0,14373,15672
U18359Z2,U18359Z2,2,0,15661,15672
U18359Z1,U18359Z1,2,0,14374,15673
U18359Z1,U18359Z1,2,0,15662,15673
U18359Z2,U18359Z2,2,0,14367,15668
U18359Z2,U18359Z2,2,0,15657,15668
U18359Z1,U18359Z1,2,0,14368,15669
U18359Z1,U18359Z1,2,0,15658,15669
U18359Z2,U18359Z2,2,0,15674,15650
U18359Z1,U18359Z1,2,0,15675,15651
U18359Z2,U18359Z2,2,0,14375,15652
U18359Z2,U18359Z2,2,0,15663,15652
U18359Z1,U18359Z1,2,0,14376,15653
U18359Z1,U18359Z1,2,0,15664,15653
U15632Z1,U15632Z3,2,0,10720,14400
U15632Z2,U15632Z3,2,0,10726,14400
U15634Z2,U15634Z1,2,0,10714,14386
U15632Z1,U15632Z3,2,0,10720,15680
U15632Z2,U15632Z3,2,0,10726,15680
U15632Z2,U15632Z3,2,0,10721,14389
U15632Z1,U15632Z3,2,0,10727,14389
U15632Z1,U15632Z3,2,0,10716,14406
U15632Z1,U15632Z3,2,0,10716,15686
U15632Z1,U15632Z3,2,0,10718,14397
U18214Z1,U18214Z4,2,0,10805,14401
U18214Z1,U18214Z4,2,0,14611,14401
U18214Z1,U18214Z4,2,0,10805,15681
U18214Z1,U18214Z4,2,0,14611,15681
U18214Z2,U18214Z4,2,0,10796,14401
U18214Z2,U18214Z4,2,0,14620,14401
U18214Z2,U18214Z4,2,0,10796,15681
U18214Z2,U18214Z4,2,0,14620,15681
U18214Z1,U18214Z4,2,0,10781,14390
U18214Z1,U18214Z4,2,0,14589,14390
U18214Z1,U18214Z4,2,0,10783,14407
U18214Z1,U18214Z4,2,0,14591,14407
U18214Z1,U18214Z4,2,0,10783,15687
U18214Z1,U18214Z4,2,0,14591,15687
U18214Z2,U18214Z4,2,0,14606,14407
U18214Z2,U18214Z4,2,0,14606,15687
U18214Z2,U18214Z4,2,0,10794,14398
U18214Z2,U18214Z4,2,0,14608,14398
U15637Z11,U15637Z2,2,180,11113,14400
U15637Z11,U15637Z2,2,180,11114,14387
U15637Z10,U15637Z2,2,180,11103,14389
U15637Z10,U15637Z2,2,180,11104,14402
U15637Z10,U15637Z2,2,180,11104,15682
U15637Z11,U15637Z2,2,180,11116,14404
U15637Z11,U15637Z2,2,180,11116,15684
U15637Z10,U15637Z2,2,180,11105,14406
U15637Z10,U15637Z2,2,180,11105,15686
U15637Z11,U15637Z2,2,180,11117,14391
U15637Z11,U15637Z2,2,180,11118,14393
U15637Z10,U15637Z2,2,180,11107,14395
U15637Z11,U15637Z2,2,180,14676,14395
U15637Z10,U15637Z2,2,180,14672,14408
U15637Z10,U15637Z2,2,180,14672,15688
U15637Z11,U15637Z2,2,180,11119,14408
U15637Z11,U15637Z2,2,180,11119,15688
U15637Z10,U15637Z2,2,180,11108,14397
U18253Z1,U18253Z2,2,0,14330,14410
U18253Z1,U18253Z2,2,0,14421,14412
U18253Z1,U18253Z2,2,0,15691,14412
U18253Z1,U18253Z2,2,0,14425,14414
U18253Z1,U18253Z2,2,0,15695,14414
U18253Z1,U18253Z2,2,0,14336,14416
U18355Z1,U18355Z1,2,0,14330,14418
U18417Z3,U18417Z4,2,0,14332,14419
U18417Z3,U18417Z4,2,0,14332,15689
U18355Z1,U18355Z1,2,0,14421,14422
U18355Z1,U18355Z1,2,0,15691,14422
U18355Z1,U18355Z1,2,0,14421,15692
U18355Z1,U18355Z1,2,0,15691,15692
U18417Z3,U18417Z4,2,0,14337,14423
U18417Z3,U18417Z4,2,0,14337,15693
U18355Z1,U18355Z1,2,0,14425,14426
U18355Z1,U18355Z1,2,0,15695,14426
U18355Z1,U18355Z1,2,0,14425,15696
U18355Z1,U18355Z1,2,0,15695,15696
U18606Z1,U18606Z1,2,0,14426,14427
U18606Z1,U18606Z1,2,0,14426,15697
U18606Z1,U18606Z1,2,0,15696,14427
U18606Z1,U18606Z1,2,0,15696,15697
U18355Z1,U18355Z1,2,0,14336,15700
U18417Z3,U18417Z1,2,0,14336,15700
U19001Z21,U19001Z4,2,480,11348,14472
U19001Z21,U19001Z4,2,480,11378,14482
U19001Z21,U19001Z4,2,480,11360,14484
U19001Z50,U19001Z4,2,0,13397,14482
U19001Z50,U19001Z4,2,0,13677,14472
U19001Z50,U19001Z4,2,0,13657,14484
U19205Z51,U19205Z1,2,240,14495,14471
U19205Z51,U19205Z1,2,240,14499,14481
U19205Z51,U19205Z1,2,240,14501,14483
U19205Z51,U19205Z5,2,0,14528,14472
U19205Z51,U19205Z5,2,0,14534,14482
U19205Z51,U19205Z1,2,240,14532,14481
U19205Z51,U19205Z5,2,0,14538,14484
U19205Z51,U19205Z1,2,240,14536,14483
U19001Z50,U19001Z5,2,0,13635,13661
U19001Z50,U19001Z5,2,0,13267,14480
U19001Z50,U19001Z5,2,0,13681,14478
U19001Z50,U19001Z5,2,0,13679,13654
U19001Z50,U19001Z5,2,0,13666,13661
U19001Z50,U19001Z5,2,0,13637,14480
U19001Z50,U19001Z5,2,0,14477,14478
U19001Z50,U19001Z5,2,0,13672,13654
U19205Z51,U19205Z3,2,0,14491,14469
U19205Z51,U19205Z5,2,0,14495,13661
U19205Z51,U19205Z5,2,0,14497,14480
U19205Z51,U19205Z5,2,0,14501,14478
U19205Z51,U19205Z3,2,0,14497,14473
U19205Z51,U19205Z5,2,0,14499,13654
U19316Z51,U19316Z2,2,0,14514,14469
U19316Z51,U19316Z2,2,0,15701,14469
U19205Z51,U19205Z5,2,0,14493,14470
U19205Z51,U19205Z3,2,0,14493,14479
U19205Z51,U19205Z5,2,0,14530,14480
U19205Z51,U19205Z3,2,0,14528,13662
U19205Z51,U19205Z5,2,0,14536,14478
U19205Z51,U19205Z3,2,0,14530,14473
U19205Z51,U19205Z5,2,0,14532,13654
U19205Z51,U19205Z3,2,0,14534,13655
U16545Z1,U16545Z4,2,0,10812,13666
U16545Z1,U16545Z4,2,0,10822,13677
U16545Z1,U16545Z4,2,0,10814,13637
U16545Z1,U16545Z4,2,0,10824,13672
U16545Z1,U16545Z4,2,0,10834,13664
U16545Z1,U16545Z4,2,0,10818,13657
U16545Z1,U16545Z4,2,0,10828,13645
U16545Z1,U16545Z4,2,0,10826,14477
U19001Z21,U19001Z7,2,480,11278,14488
U19001Z21,U19001Z7,2,480,11279,13636
U19001Z21,U19001Z7,2,480,11280,13669
U19001Z21,U19001Z7,2,480,11284,13644
U19001Z21,U19001Z7,2,480,11282,14474
U19116Z1,U19116Z2,2,0,13635,14488
U19116Z1,U19116Z2,2,0,13267,13669
U19116Z1,U19116Z2,2,0,13397,14474
U16545Z4,U16545Z4,2,0,14490,13677
U16545Z4,U16545Z4,2,0,13671,13672
U16545Z4,U16545Z4,2,0,14476,14477
U16545Z3,U16545Z4,2,0,13624,13666
U16545Z3,U16545Z4,2,0,13618,13677
U16545Z3,U16545Z4,2,0,13620,13672
U16545Z3,U16545Z4,2,0,13630,13657
U16545Z3,U16545Z4,2,0,13622,14477
U19001Z50,U19001Z7,2,0,14487,14488
U19001Z50,U19001Z7,2,0,13651,13669
U19001Z50,U19001Z7,2,0,14471,13636
U19001Z50,U19001Z7,2,0,14483,13644
U19001Z50,U19001Z7,2,0,14481,14474
U19001Z50,U19001Z7,2,0,14479,14488
U19001Z50,U19001Z7,2,0,13662,13669
U19205Z1,U19205Z6,2,0,14471,14496
U19205Z1,U19205Z6,2,0,14481,14500
U19205Z1,U19205Z6,2,0,14483,14502
U19205Z5,U19205Z6,2,0,14470,14494
U19205Z3,U19205Z6,2,0,14479,14494
U19205Z5,U19205Z6,2,0,13661,14496
U19205Z5,U19205Z6,2,0,14480,14498
U19205Z3,U19205Z6,2,0,14473,14498
U19205Z5,U19205Z6,2,0,13654,14500
U19205Z5,U19205Z6,2,0,14478,14502
U19205Z51,U19205Z6,2,0,14493,14494
U19205Z51,U19205Z6,2,0,14530,14498
U19205Z51,U19205Z6,2,0,14532,14500
U19205Z51,U19205Z6,2,0,14536,14502
U19316Z12,U19316Z1,2,240,11082,15704
U19316Z12,U19316Z1,2,240,18641,15704
U19316Z12,U19316Z1,2,240,11082,14517
U19316Z12,U19316Z1,2,240,18641,14517
U19316Z13,U19316Z1,2,240,11072,14519
U19316Z13,U19316Z1,2,240,18632,14519
U19316Z13,U19316Z1,2,240,11072,15708
U19316Z13,U19316Z1,2,240,18632,15708
U19316Z12,U19316Z1,2,240,11085,14519
U19316Z12,U19316Z1,2,240,18644,14519
U19316Z12,U19316Z1,2,240,11085,15708
U19316Z12,U19316Z1,2,240,18644,15708
U19316Z13,U19316Z1,2,240,11075,14511
U19316Z13,U19316Z1,2,240,18635,14511
U19316Z12,U19316Z1,2,240,11088,14511
U19316Z12,U19316Z1,2,240,18647,14511
U19316Z13,U19316Z1,2,240,11076,14524
U19316Z13,U19316Z1,2,240,18636,14524
U19316Z13,U19316Z1,2,240,11076,15713
U19316Z13,U19316Z1,2,240,18636,15713
U19316Z12,U19316Z1,2,240,11090,14524
U19316Z12,U19316Z1,2,240,18649,14524
U19316Z12,U19316Z1,2,240,11090,15713
U19316Z12,U19316Z1,2,240,18649,15713
U19316Z13,U19316Z1,2,240,11078,14526
U19316Z13,U19316Z1,2,240,18638,14526
U19316Z13,U19316Z1,2,240,11078,15715
U19316Z13,U19316Z1,2,240,18638,15715
U19316Z12,U19316Z1,2,240,11547,14515
U19316Z12,U19316Z1,2,240,11547,15702
U19316Z13,U19316Z1,2,240,11527,14517
U19316Z13,U19316Z1,2,240,14700,14517
U19316Z11,U19316Z1,2,240,11662,15704
U19316Z11,U19316Z1,2,240,11662,14517
U19530Z11,U19530Z1,2,180,11665,15706
U19530Z11,U19530Z1,2,180,11666,14507
U19316Z11,U19316Z1,2,240,11667,14519
U19316Z11,U19316Z1,2,240,11667,15708
U19530Z11,U19530Z1,2,180,11671,14521
U19530Z11,U19530Z1,2,180,11671,15710
U19316Z11,U19316Z1,2,240,11674,14511
U19316Z11,U19316Z1,2,240,11677,14524
U19316Z11,U19316Z1,2,240,11677,15713
U19316Z12,U19316Z1,2,240,12279,14524
U19316Z12,U19316Z1,2,240,12279,15713
U19316Z51,U19316Z1,2,0,14554,14519
U19316Z51,U19316Z1,2,0,15721,14519
U19316Z51,U19316Z1,2,0,14554,15708
U19316Z51,U19316Z1,2,0,15721,15708
U19316Z51,U19316Z1,2,0,14556,14521
U19316Z51,U19316Z1,2,0,15723,14521
U19316Z51,U19316Z1,2,0,14556,15710
U19316Z51,U19316Z1,2,0,15723,15710
U19525Z2,U19525Z2,2,0,15731,14518
U19525Z2,U19525Z2,2,0,15731,15707
U19316Z12,U19316Z3,2,240,11555,14528
U19316Z13,U19316Z3,2,240,11530,14528
U19316Z12,U19316Z3,2,240,11556,14530
U19316Z13,U19316Z3,2,240,11531,14530
U19316Z12,U19316Z3,2,240,11557,14532
U19316Z13,U19316Z3,2,240,11532,14532
U19316Z12,U19316Z3,2,240,11558,14534
U19316Z13,U19316Z3,2,240,11543,14534
U19316Z12,U19316Z3,2,240,11559,14536
U19316Z13,U19316Z3,2,240,11533,14536
U19316Z13,U19316Z3,2,240,11536,14538
U19316Z13,U19316Z3,2,240,11523,14493
U19205Z5,U19205Z4,2,0,14472,14529
U19205Z1,U19205Z4,2,0,14481,14533
U19205Z5,U19205Z4,2,0,14482,14535
U19205Z1,U19205Z4,2,0,14483,14537
U19205Z5,U19205Z4,2,0,14470,14527
U19205Z3,U19205Z4,2,0,14479,14527
U19205Z3,U19205Z4,2,0,13662,14529
U19205Z5,U19205Z4,2,0,14480,14531
U19205Z3,U19205Z4,2,0,14473,14531
U19205Z5,U19205Z4,2,0,13654,14533
U19205Z3,U19205Z4,2,0,13655,14535
U19205Z5,U19205Z4,2,0,14478,14537
U19205Z3,U19205Z4,2,0,14469,14492
U19205Z51,U19205Z4,2,0,14497,14531
U19205Z51,U19205Z4,2,0,14499,14533
U19205Z51,U19205Z4,2,0,14501,14537
U19205Z51,U19205Z4,2,0,14491,14492
U19404Z2,U19406Z1,2,0,14520,14532
U19404Z2,U19406Z1,2,0,15709,14532
U19404Z2,U19406Z1,2,0,14510,14534
U19404Z2,U19406Z1,2,0,14516,14493
U19404Z2,U19406Z1,2,0,15703,14493
U19316Z12,U19316Z4,2,240,11079,14540
U19316Z12,U19316Z4,2,240,18639,14540
U19316Z13,U19316Z4,2,240,11070,14542
U19316Z13,U19316Z4,2,240,18630,14542
U19316Z12,U19316Z4,2,240,11083,14542
U19316Z12,U19316Z4,2,240,18642,14542
U19316Z13,U19316Z4,2,240,11073,14546
U19316Z13,U19316Z4,2,240,18633,14546
U19316Z12,U19316Z4,2,240,11086,14546
U19316Z12,U19316Z4,2,240,18645,14546
U19316Z13,U19316Z4,2,240,11075,14548
U19316Z13,U19316Z4,2,240,18635,14548
U19316Z12,U19316Z4,2,240,11088,14548
U19316Z12,U19316Z4,2,240,18647,14548
U19316Z13,U19316Z4,2,240,11523,14540
U19316Z12,U19316Z4,2,240,11556,14544
U19316Z13,U19316Z4,2,240,11531,14544
U19316Z11,U19316Z4,2,240,11672,14540
U19316Z11,U19316Z4,2,240,11665,14542
U19316Z11,U19316Z4,2,240,11668,14546
U19316Z11,U19316Z4,2,240,11674,14548
U19316Z4,U19316Z4,2,0,13661,14542
U19316Z4,U19316Z4,2,0,13654,14546
U19316Z4,U19316Z4,2,0,14478,14548
U19302Z10,U19302Z21,2,240,11294,15725
U19302Z11,U19302Z21,2,240,11283,15725
U19302Z11,U19302Z31,2,240,11367,14553
U19302Z11,U19302Z31,2,240,11367,15720
U19302Z11,U19302Z31,2,240,11369,14555
U19302Z11,U19302Z31,2,240,11369,15722
U19302Z11,U19302Z31,2,240,11371,14557
U19302Z11,U19302Z31,2,240,11371,15726
U19302Z11,U19302Z31,2,240,11365,14559
U19316Z10,U19316Z5,2,240,11649,14553
U19316Z10,U19316Z5,2,240,11649,15720
U19316Z11,U19316Z5,2,240,11666,14553
U19316Z11,U19316Z5,2,240,11666,15720
U19316Z10,U19316Z5,2,240,11652,14555
U19316Z10,U19316Z5,2,240,11652,15722
U19316Z11,U19316Z5,2,240,11668,14555
U19316Z11,U19316Z5,2,240,11668,15722
U19316Z10,U19316Z5,2,240,11655,14557
U19316Z10,U19316Z5,2,240,11655,15726
U19316Z11,U19316Z5,2,240,11674,14557
U19316Z11,U19316Z5,2,240,11674,15726
U19316Z10,U19316Z5,2,240,11646,14559
U19316Z11,U19316Z5,2,240,11662,14559
U19316Z51,U19316Z5,2,0,14520,14555
U19316Z51,U19316Z5,2,0,15709,14555
U19316Z51,U19316Z5,2,0,14520,15722
U19316Z51,U19316Z5,2,0,15709,15722
U19316Z51,U19316Z5,2,0,14516,14559
U19316Z51,U19316Z5,2,0,15703,14559
U19316Z51,U19316Z5,2,0,14543,14553
U19316Z51,U19316Z5,2,0,14543,15720
U19316Z51,U19316Z5,2,0,14545,14555
U19316Z51,U19316Z5,2,0,14545,15722
U19316Z51,U19316Z5,2,0,14547,14557
U19316Z51,U19316Z5,2,0,14547,15726
U16908Z11,U16908Z2,2,180,11070,14552
U16908Z11,U16908Z2,2,180,18630,14552
U16908Z11,U16908Z2,2,180,11070,15719
U16908Z11,U16908Z2,2,180,18630,15719
U16908Z11,U16908Z2,2,180,11071,14561
U16908Z11,U16908Z2,2,180,18631,14561
U16908Z11,U16908Z2,2,180,11073,14563
U16908Z11,U16908Z2,2,180,18633,14563
U16908Z11,U16908Z2,2,180,11072,14562
U16908Z11,U16908Z2,2,180,18632,14562
U16908Z11,U16908Z2,2,180,11075,14565
U16908Z11,U16908Z2,2,180,18635,14565
U16908Z11,U16908Z2,2,180,11074,14564
U16908Z11,U16908Z2,2,180,18634,14564
U16908Z11,U16908Z2,2,180,11527,14551
U16908Z11,U16908Z2,2,180,14700,14551
U16908Z11,U16908Z2,2,180,11527,15718
U16908Z11,U16908Z2,2,180,14700,15718
U16908Z10,U16908Z2,2,180,11601,14551
U16908Z10,U16908Z2,2,180,11601,15718
U16908Z10,U16908Z2,2,180,11612,14561
U16908Z10,U16908Z2,2,180,11624,14563
U16908Z10,U16908Z2,2,180,11636,14565
U16844Z2,U16844Z2,2,0,13708,14558
U16913Z1,U16913Z2,2,0,14549,14558
U16913Z1,U16913Z2,2,0,15716,14558
U19530Z11,U19530Z1,2,180,11672,14567
U19530Z11,U19530Z1,2,180,11672,15728
U19530Z11,U19530Z1,2,180,11665,14569
U19530Z11,U19530Z1,2,180,11666,15732
U19530Z11,U19530Z1,2,180,11671,14575
U19530Z11,U19530Z1,2,180,11671,15738
U19530Z11,U19530Z1,2,180,11675,15740
U19530Z2,U19530Z1,2,0,15705,15730
U19525Z1,U19525Z1,2,0,14507,15732
U19525Z1,U19525Z1,2,0,14521,14575
U19525Z1,U19525Z1,2,0,15710,14575
U19525Z1,U19525Z1,2,0,14521,15738
U19525Z1,U19525Z1,2,0,15710,15738
U1553Z4,U1553Z2,2,0,33052,29559
U1553Z4,U1553Z2,2,0,33309,29655
U1553Z4,U1553Z2,2,0,33072,29634
U15134Z1,U15134Z3,2,0,13078,29713
U1257Z3,U1257Z2,2,0,32879,31135
U1257Z3,U1257Z2,2,0,36391,31135
U1257Z3,U1257Z2,2,0,32881,30353
U1257Z3,U1257Z2,2,0,36393,30353
U1257Z3,U1257Z2,2,0,32881,38850
U1257Z3,U1257Z2,2,0,36393,38850
U1257Z3,U1257Z2,2,0,32757,30351
U1257Z3,U1257Z2,2,0,36268,30351
U1257Z3,U1257Z2,2,0,32757,38848
U1257Z3,U1257Z2,2,0,36268,38848
U1257Z3,U1257Z2,2,0,32759,30307
U1257Z3,U1257Z2,2,0,36270,30307
U1257Z3,U1257Z2,2,0,32759,38804
U1257Z3,U1257Z2,2,0,36270,38804
U1521Z2,U1521Z2,2,0,35566,30306
U1521Z2,U1521Z2,2,0,35566,38803
U1521Z2,U1521Z2,2,0,35558,30080
U1521Z2,U1521Z2,2,0,35109,30144
U1521Z2,U1521Z2,2,0,35135,30201
U1521Z2,U1521Z2,2,0,37493,30141
U1521Z2,U1521Z2,2,0,35560,30141
U1521Z2,U1521Z2,2,0,35106,30197
U1521Z2,U1521Z2,2,0,39411,30197
U1521Z2,U1521Z2,2,0,35074,30240
U1521Z2,U1521Z2,2,0,11892,30305
U1521Z2,U1521Z2,2,0,11892,38802
U1521Z2,U1521Z2,2,0,11923,30119
U1521Z2,U1521Z2,2,0,13935,30305
U1521Z2,U1521Z2,2,0,13935,38802
U1521Z2,U1521Z2,2,0,13870,30306
U1521Z2,U1521Z2,2,0,13870,38803
U1521Z2,U1521Z2,2,0,13936,30352
U1521Z2,U1521Z2,2,0,13936,38849
U1521Z2,U1521Z2,2,0,13885,31136
U1521Z2,U1521Z2,2,0,13937,30080
U1521Z2,U1521Z2,2,0,13955,30144
U1521Z2,U1521Z2,2,0,13938,30201
