route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,exceptional
L67D99,22,34755,"Hlavní nádraží",1,,1,0
L67D99,22,34756,"Avion Shopping Park",1,,0,0
L67D99,22,34757,"Jundrov",1,,1,0
L67D99,22,34758,"Avion Shopping Park",1,,0,0
L67D99,22,34759,"Hlavní nádraží",1,,1,0
L67D99,22,34760,"Avion Shopping Park",1,,0,0
L67D99,22,34761,"Jundrov",1,,1,0
L67D99,22,34762,"Avion Shopping Park",1,,0,0
L67D99,22,34763,"Jundrov",1,,1,0
L67D99,22,34764,"Hlavní nádraží",1,,0,0
L99D99,22,34765,"Hlavní nádraží",1,,1,0
L67D99,22,34766,"Avion Shopping Park",1,,0,0
L67D99,22,34767,"Jundrov",1,,1,0
L67D99,22,34768,"Avion Shopping Park",1,,0,0
L67D99,22,34769,"Hlavní nádraží",1,,1,0
L67D99,22,34770,"Avion Shopping Park",1,,0,0
L67D99,22,34771,"Jundrov",1,,1,0
L67D99,22,34772,"Avion Shopping Park",1,,0,0
L67D99,22,34773,"Hlavní nádraží",1,,1,0
L67D99,22,34774,"Avion Shopping Park",1,,0,0
L67D99,22,34775,"Jundrov",1,,1,0
L67D99,22,34776,"Avion Shopping Park",1,,0,0
L67D99,22,34777,"Hlavní nádraží",1,,1,0
L67D99,22,34778,"Avion Shopping Park",1,,0,0
L67D99,22,34779,"Jundrov",1,,1,0
L67D99,22,34780,"Avion Shopping Park",1,,0,0
L67D99,22,34781,"Jundrov",1,,1,0
L67D99,22,34782,"Avion Shopping Park",1,,0,0
L67D99,22,34783,"Jundrov",1,,1,0
L67D99,22,34784,"Avion Shopping Park",1,,0,0
L67D99,22,34785,"Hlavní nádraží",1,,1,0
L67D99,22,34786,"Avion Shopping Park",1,,0,0
L67D99,22,34787,"Jundrov",1,,1,0
L67D99,22,34788,"Avion Shopping Park",1,,0,0
L67D99,22,34789,"Hlavní nádraží",1,,1,0
L67D99,22,34790,"Avion Shopping Park",1,,0,0
L67D99,22,34791,"Jundrov",1,,1,0
L67D99,22,34792,"Avion Shopping Park",1,,0,0
L67D99,22,34793,"Hlavní nádraží",1,,1,0
L67D99,22,34794,"Avion Shopping Park",1,,0,0
L67D99,22,34795,"Jundrov",1,,1,0
L67D99,22,34796,"Avion Shopping Park",1,,0,0
L67D99,22,34797,"Hlavní nádraží",1,,1,0
L67D99,22,34798,"Jundrov",1,,1,0
L67D99,22,34799,"Avion Shopping Park",1,,0,0
L67D99,22,34800,"Jundrov",1,,1,0
L67D99,22,34801,"Avion Shopping Park",1,,0,0
L67D99,22,34802,"Hlavní nádraží",1,,1,0
L67D99,22,34803,"Avion Shopping Park",1,,0,0
L67D99,22,34804,"Jundrov",1,,1,0
L67D99,22,34805,"Avion Shopping Park",1,,0,0
L67D99,22,34806,"Hlavní nádraží",1,,1,0
L67D99,22,34807,"Avion Shopping Park",1,,0,0
L67D99,22,34808,"Jundrov",1,,1,0
L67D99,22,34809,"Avion Shopping Park",1,,0,0
L67D99,22,34810,"Hlavní nádraží",1,,1,0
L67D99,22,34811,"Avion Shopping Park",1,,0,0
L67D99,22,34812,"Jundrov",1,,1,0
L67D99,22,34813,"Avion Shopping Park",1,,0,0
L67D99,22,34814,"Jundrov",1,,1,0
L67D99,22,34815,"Avion Shopping Park",1,,0,0
L67D99,22,34816,"Hlavní nádraží",1,,1,0
L99D99,22,34817,"Čejkovická",1,,0,0
L67D99,22,34818,"Jundrov",1,,1,0
L67D99,22,34819,"Avion Shopping Park",1,,0,0
L67D99,22,34820,"Hlavní nádraží",1,,1,0
L67D99,22,34821,"Avion Shopping Park",1,,0,0
L67D99,22,34822,"Jundrov",1,,1,0
L67D99,22,34823,"Avion Shopping Park",1,,0,0
L67D99,22,34824,"Hlavní nádraží",1,,1,0
L67D99,22,34825,"Avion Shopping Park",1,,0,0
L67D99,22,34826,"Jundrov",1,,1,0
L67D99,22,34827,"Avion Shopping Park",1,,0,0
L67D99,22,34828,"Hlavní nádraží",1,,1,0
L67D99,22,34829,"Avion Shopping Park",1,,0,0
L67D99,22,34830,"Hlavní nádraží",1,,1,0
L68D99,23,34831,"Šumavská",1,1394,0,0
L68D99,23,34832,"Náměstí Míru",1,1394,1,0
L38D99,23,34833,"Komenského náměstí",1,,0,1
L68D99,23,34834,"Šumavská",1,1395,0,0
L68D99,23,34835,"Náměstí Míru",1,1395,1,0
L68D99,23,34836,"Šumavská",1,1396,0,0
L68D99,23,34837,"Myslivna",1,1396,1,0
L68D99,23,34838,"Šumavská",1,1397,0,0
L68D99,23,34839,"Náměstí Míru",1,1397,1,0
L68D99,23,34840,"Šumavská",1,1398,0,0
L68D99,23,34841,"Náměstí Míru",1,1398,1,0
L68D99,23,34842,"Šumavská",1,1399,0,0
L68D99,23,34843,"Myslivna",1,1399,1,0
L68D99,23,34844,"Šumavská",1,1400,0,0
L68D99,23,34845,"Náměstí Míru",1,1400,1,0
L68D99,23,34846,"Šumavská",1,1401,0,0
L68D99,23,34847,"Náměstí Míru",1,1401,1,0
L68D99,23,34848,"Šumavská",1,1402,0,0
L68D99,23,34849,"Myslivna",1,1402,1,0
L68D99,23,34850,"Šumavská",1,1403,0,0
L68D99,23,34851,"Náměstí Míru",1,1403,1,0
L68D99,23,34852,"Šumavská",1,1404,0,0
L68D99,23,34853,"Náměstí Míru",1,1404,1,0
L68D99,23,34854,"Šumavská",1,1405,0,0
L68D99,23,34855,"Myslivna",1,1405,1,0
L68D99,23,34856,"Šumavská",1,1406,0,0
L68D99,23,34857,"Náměstí Míru",1,1406,1,0
L68D99,23,34858,"Šumavská",1,1407,0,0
L68D99,23,34859,"Náměstí Míru",1,1407,1,0
L68D99,23,34860,"Šumavská",1,1408,0,0
L68D99,23,34861,"Myslivna",1,1408,1,0
L68D99,23,34862,"Šumavská",1,1409,0,0
L68D99,23,34863,"Náměstí Míru",1,1409,1,0
L68D99,23,34864,"Šumavská",1,1410,0,0
L68D99,23,34865,"Náměstí Míru",1,1410,1,0
L68D99,23,34866,"Šumavská",1,1411,0,0
L68D99,23,34867,"Myslivna",1,1411,1,0
L68D99,23,34868,"Šumavská",1,1412,0,0
L68D99,23,34869,"Náměstí Míru",1,1412,1,0
L68D99,23,34870,"Šumavská",1,1413,0,0
L68D99,23,34871,"Náměstí Míru",1,1413,1,0
L68D99,23,34872,"Šumavská",1,1414,0,0
L68D99,23,34873,"Náměstí Míru",1,1414,1,0
L68D99,23,34874,"Šumavská",1,1415,0,0
L68D99,23,34875,"Náměstí Míru",1,1415,1,0
L68D99,18,34876,"Náměstí Míru",1,,1,0
L68D99,18,34877,"Šumavská",1,1416,0,0
L68D99,18,34878,"Myslivna",1,1416,1,0
L68D99,18,34879,"Šumavská",1,1417,0,0
L68D99,18,34880,"Myslivna",1,1417,1,0
L68D99,18,34881,"Šumavská",1,1418,0,0
L68D99,18,34882,"Náměstí Míru",1,1418,1,0
L68D99,18,34883,"Šumavská",1,1419,0,0
L68D99,18,34884,"Náměstí Míru",1,1419,1,0
L68D99,18,34885,"Šumavská",1,1420,0,0
L68D99,18,34886,"Myslivna",1,1420,1,0
L68D99,18,34887,"Šumavská",1,1421,0,0
L68D99,18,34888,"Náměstí Míru",1,1421,1,0
L68D99,18,34889,"Šumavská",1,1422,0,0
L68D99,18,34890,"Náměstí Míru",1,1422,1,0
L68D99,18,34891,"Šumavská",1,1423,0,0
L68D99,18,34892,"Myslivna",1,1423,1,0
L68D99,18,34893,"Šumavská",1,1424,0,0
L68D99,18,34894,"Náměstí Míru",1,1424,1,0
L68D99,18,34895,"Šumavská",1,1425,0,0
L68D99,18,34896,"Náměstí Míru",1,1425,1,0
L68D99,18,34897,"Šumavská",1,1426,0,0
L68D99,18,34898,"Myslivna",1,1426,1,0
L68D99,18,34899,"Šumavská",1,1427,0,0
L68D99,18,34900,"Náměstí Míru",1,1427,1,0
L68D99,18,34901,"Šumavská",1,1428,0,0
L68D99,18,34902,"Náměstí Míru",1,1428,1,0
L68D99,18,34903,"Šumavská",1,1429,0,0
L68D99,18,34904,"Myslivna",1,1429,1,0
L68D99,18,34905,"Šumavská",1,1430,0,0
L68D99,18,34906,"Náměstí Míru",1,1430,1,0
L68D99,18,34907,"Šumavská",1,1431,0,0
L68D99,18,34908,"Náměstí Míru",1,1431,1,0
L68D99,18,34909,"Šumavská",1,1432,0,0
L68D99,18,34910,"Myslivna",1,1432,1,0
L68D99,18,34911,"Šumavská",1,1433,0,0
L68D99,18,34912,"Náměstí Míru",1,1433,1,0
L68D99,18,34913,"Šumavská",1,1434,0,0
L68D99,18,34914,"Náměstí Míru",1,1434,1,0
L68D99,18,34915,"Šumavská",1,1435,0,0
L68D99,18,34916,"Myslivna",1,1435,1,0
L68D99,18,34917,"Šumavská",1,1436,0,0
L68D99,18,34918,"Myslivna",1,1436,1,0
L40D99,23,34919,"Studentská",1,,1,0
L69D99,23,34920,"Ukrajinská",1,,0,0
L69D99,23,34921,"Bosonohy",1,,1,0
L69D99,23,34922,"Ukrajinská",1,,0,0
L69D99,23,34923,"Bosonohy",1,,1,0
L69D99,23,34924,"Ukrajinská",1,,0,0
L69D99,23,34925,"Bosonohy",1,,1,0
L69D99,23,34926,"Ukrajinská",1,,0,0
L69D99,23,34927,"Bosonohy",1,,1,0
L69D99,23,34928,"Ukrajinská",1,,0,0
L69D99,23,34929,"Bosonohy",1,,1,0
L69D99,23,34930,"Ukrajinská",1,,0,0
L69D99,23,34931,"Bosonohy",1,,1,0
L69D99,23,34932,"Ukrajinská",1,,0,0
L69D99,23,34933,"Bosonohy",1,,1,0
L69D99,23,34934,"Ukrajinská",1,,0,0
L69D99,23,34935,"Bosonohy",1,,1,0
L69D99,23,34936,"Ukrajinská",1,,0,0
L69D99,23,34937,"Bosonohy",1,,1,0
L69D99,23,34938,"Ukrajinská",1,,0,0
L69D99,23,34939,"Bosonohy",1,,1,0
L69D99,23,34940,"Ukrajinská",1,,0,0
L69D99,23,34941,"Bosonohy",1,,1,0
L69D99,23,34942,"Ukrajinská",1,,0,0
L69D99,23,34943,"Bosonohy",1,,1,0
L69D99,23,34944,"Ukrajinská",1,,0,0
L69D99,23,34945,"Bosonohy",1,,1,0
L69D99,23,34946,"Univerzitní kampus",1,,0,0
L69D99,23,34947,"Bosonohy",1,,1,0
L97D99,23,34948,"Líšeň, hřbitov",1,,0,1
L95D99,18,34949,"Hlavní nádraží",1,1437,1,0
L90D99,18,34950,"Studentská",1,1437,0,0
L69D99,18,34951,"Ukrajinská",1,,0,0
L69D99,18,34952,"Bosonohy",1,,1,0
L69D99,18,34953,"Ukrajinská",1,,0,0
L69D99,18,34954,"Bosonohy",1,,1,0
L69D99,18,34955,"Ukrajinská",1,,0,0
L69D99,18,34956,"Bosonohy",1,,1,0
L69D99,18,34957,"Ukrajinská",1,,0,0
L69D99,18,34958,"Bosonohy",1,,1,0
L69D99,18,34959,"Ukrajinská",1,,0,0
L69D99,18,34960,"Bosonohy",1,,1,0
L69D99,18,34961,"Ukrajinská",1,,0,0
L69D99,18,34962,"Bosonohy",1,,1,0
L69D99,18,34963,"Ukrajinská",1,,0,0
L69D99,18,34964,"Bosonohy",1,,1,0
L69D99,18,34965,"Ukrajinská",1,,0,0
L69D99,18,34966,"Bosonohy",1,,1,0
L69D99,18,34967,"Ukrajinská",1,,0,0
L69D99,18,34968,"Bosonohy",1,,1,0
L69D99,18,34969,"Ukrajinská",1,,0,0
L69D99,18,34970,"Bosonohy",1,,1,0
L69D99,18,34971,"Ukrajinská",1,,0,0
L69D99,18,34972,"Bosonohy",1,,1,0
L69D99,18,34973,"Ukrajinská",1,,0,0
L69D99,18,34974,"Bosonohy",1,,1,0
L69D99,18,34975,"Univerzitní kampus",1,,0,0
L69D99,18,34976,"Bosonohy",1,,1,0
L69D99,18,34977,"Univerzitní kampus",1,,0,0
L95D99,18,34978,"Újezd u Brna, městský úřad",1,,0,0
L69D99,18,34979,"Bosonohy",1,,1,0
L69D99,18,34980,"Ukrajinská",1,,0,0
L69D99,18,34981,"Bosonohy",1,,1,0
L69D99,18,34982,"Ukrajinská",1,,0,0
L69D99,18,34983,"Bosonohy",1,,1,0
L69D99,18,34984,"Ukrajinská",1,,0,0
L69D99,18,34985,"Bosonohy",1,,1,0
L69D99,18,34986,"Ukrajinská",1,,0,0
L69D99,18,34987,"Bosonohy",1,,1,0
L69D99,18,34988,"Ukrajinská",1,,0,0
L69D99,18,34989,"Bosonohy",1,,1,0
L69D99,18,34990,"Ukrajinská",1,,0,0
L69D99,18,34991,"Bosonohy",1,,1,0
L69D99,18,34992,"Ukrajinská",1,,0,0
L69D99,18,34993,"Bosonohy",1,,1,0
L69D99,18,34994,"Ukrajinská",1,,0,0
L69D99,18,34995,"Bosonohy",1,,1,0
L69D99,18,34996,"Ukrajinská",1,,0,0
L69D99,18,34997,"Bosonohy",1,,1,0
L69D99,18,34998,"Ukrajinská",1,,0,0
L69D99,18,34999,"Bosonohy",1,,1,0
L71D99,18,35000,"Kuřim, železniční stanice",1,1438,0,0
L310D99,18,35001,"Kuřim, TE",1,1438,0,1
L310D99,18,35002,"Kuřim, železniční stanice",1,1439,1,1
L71D99,18,35003,"Královo Pole, nádraží",1,1439,1,0
L41D99,18,35004,"Lelekovice, u kříže",1,,0,0
L41D99,18,35005,"Královo Pole, nádraží",1,,1,0
L41D99,18,35006,"Lelekovice, u kříže",1,,0,0
L41D99,18,35007,"Královo Pole, nádraží",1,,1,0
L41D99,18,35008,"Vranov, myslivna",1,,0,0
L41D99,18,35009,"Královo Pole, nádraží",1,,1,0
L41D99,18,35010,"Vranov, myslivna",1,,0,0
L41D99,18,35011,"Královo Pole, nádraží",1,,1,0
L41D99,18,35012,"Vranov, myslivna",1,,0,0
L41D99,18,35013,"Královo Pole, nádraží",1,,1,0
L71D99,18,35014,"Kuřim, železniční stanice",1,1440,0,0
L310D99,18,35015,"Kuřim, TE",1,1440,0,1
L310D99,18,35016,"Kuřim, železniční stanice",1,1441,1,1
L71D99,18,35017,"Královo Pole, nádraží",1,1441,1,0
L41D99,18,35018,"Lelekovice, u kříže",1,,0,0
L41D99,18,35019,"Královo Pole, nádraží",1,,1,0
L41D99,18,35020,"Lelekovice, u kříže",1,,0,0
L41D99,18,35021,"Královo Pole, nádraží",1,,1,0
L41D99,18,35022,"Lelekovice, u kříže",1,,0,0
L41D99,18,35023,"Královo Pole, nádraží",1,,1,0
L74D99,18,35024,"Újezd u Brna, městský úřad",1,,0,0
L74D99,18,35025,"ÚAN Zvonařka",1,,1,0
L74D99,18,35026,"Újezd u Brna, městský úřad",1,,0,0
L74D99,18,35027,"Hanácká",1,,1,0
L74D99,18,35028,"Újezd u Brna, městský úřad",1,,0,0
L74D99,18,35029,"ÚAN Zvonařka",1,,1,0
L74D99,18,35030,"Újezd u Brna, městský úřad",1,,0,0
L74D99,18,35031,"ÚAN Zvonařka",1,,1,0
L74D99,18,35032,"Újezd u Brna, městský úřad",1,,0,0
L74D99,18,35033,"ÚAN Zvonařka",1,,1,0
L74D99,18,35034,"Újezd u Brna, městský úřad",1,,0,0
L74D99,18,35035,"ÚAN Zvonařka",1,,1,0
L74D99,18,35036,"Újezd u Brna, městský úřad",1,,0,0
L74D99,18,35037,"ÚAN Zvonařka",1,,1,0
L74D99,18,35038,"Újezd u Brna, městský úřad",1,,0,0
L74D99,18,35039,"ÚAN Zvonařka",1,,1,0
L74D99,18,35040,"Újezd u Brna, městský úřad",1,,0,0
L74D99,18,35041,"ÚAN Zvonařka",1,,1,0
L74D99,18,35042,"Újezd u Brna, městský úřad",1,,0,0
L74D99,18,35043,"ÚAN Zvonařka",1,,1,0
L74D99,18,35044,"Újezd u Brna, městský úřad",1,,0,0
L93D99,18,35045,"Vranov, smyčka",1,,1,1
L57D99,18,35046,"Pálavské náměstí",1,,0,1
L75D99,18,35047,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35048,"Vozovna Slatina",1,,1,0
L75D99,18,35049,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35050,"Vozovna Slatina",1,,1,0
L75D99,18,35051,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35052,"Vozovna Slatina",1,,1,0
L75D99,18,35053,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35054,"Vozovna Slatina",1,,1,0
L75D99,18,35055,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35056,"Vozovna Slatina",1,,1,0
L75D99,18,35057,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35058,"Slatina, nádraží",1,,1,0
L75D99,18,35059,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35060,"Vozovna Slatina",1,,1,0
L75D99,18,35061,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35062,"Vozovna Slatina",1,,1,0
L75D99,18,35063,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35064,"Vozovna Slatina",1,,1,0
L75D99,18,35065,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35066,"Vozovna Slatina",1,,1,0
L75D99,18,35067,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35068,"Vozovna Slatina",1,,1,0
L75D99,18,35069,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35070,"Vozovna Slatina",1,,1,0
L75D99,18,35071,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35072,"Vozovna Slatina",1,,1,0
L75D99,18,35073,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35074,"Vozovna Slatina",1,,1,0
L75D99,18,35075,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35076,"Vozovna Slatina",1,,1,0
L75D99,18,35077,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35078,"Vozovna Slatina",1,,1,0
L75D99,18,35079,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35080,"Vozovna Slatina",1,,1,0
L75D99,18,35081,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35082,"Vozovna Slatina",1,,1,0
L75D99,18,35083,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35084,"Vozovna Slatina",1,,1,0
L75D99,18,35085,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35086,"Vozovna Slatina",1,,1,0
L75D99,18,35087,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35088,"Vozovna Slatina",1,,1,0
L75D99,18,35089,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35090,"Vozovna Slatina",1,,1,0
L75D99,18,35091,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35092,"Vozovna Slatina",1,,1,0
L75D99,18,35093,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35094,"Vozovna Slatina",1,,1,0
L75D99,18,35095,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35096,"Slatina, nádraží",1,,1,0
L75D99,18,35097,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35098,"Vozovna Slatina",1,,1,0
L75D99,18,35099,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35100,"Vozovna Slatina",1,,1,0
L75D99,18,35101,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35102,"Vozovna Slatina",1,,1,0
L75D99,18,35103,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35104,"Vozovna Slatina",1,,1,0
L75D99,18,35105,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35106,"Slatina, nádraží",1,,1,0
L78D99,18,35107,"Areál Slatina",1,,0,0
L75D99,18,35108,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35109,"Vozovna Slatina",1,,1,0
L75D99,18,35110,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35111,"Vozovna Slatina",1,,1,0
L76D99,18,35112,"Hlavní nádraží",1,,0,0
L76D99,18,35113,"Letiště Tuřany - terminál",1,,1,0
L75D99,18,35114,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35115,"Vozovna Slatina",1,,1,0
L75D99,18,35116,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35117,"Vozovna Slatina",1,,1,0
L76D99,18,35118,"Hlavní nádraží",1,,0,0
L76D99,18,35119,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35120,"Hlavní nádraží",1,,0,0
L76D99,18,35121,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35122,"Hlavní nádraží",1,,0,0
L76D99,18,35123,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35124,"Hlavní nádraží",1,,0,0
L76D99,18,35125,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35126,"Hlavní nádraží",1,,0,0
L76D99,18,35127,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35128,"Hlavní nádraží",1,,0,0
L76D99,18,35129,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35130,"Hlavní nádraží",1,,0,0
L78D99,18,35131,"Modřice, Olympia",1,,0,0
L78D99,18,35132,"Slatina, sídliště",1,,1,0
L78D99,18,35133,"Modřice, Olympia",1,,0,0
L94D99,18,35134,"Bílovice nad Svitavou, žel. stanice",1,,1,1
L75D99,18,35135,"Vozovna Slatina",1,,1,0
L75D99,18,35136,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35137,"Vozovna Slatina",1,,1,0
L75D99,18,35138,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35139,"Vozovna Slatina",1,,1,0
L75D99,18,35140,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35141,"Vozovna Slatina",1,,1,0
L75D99,18,35142,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35143,"Vozovna Slatina",1,,1,0
L75D99,18,35144,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35145,"Vozovna Slatina",1,,1,0
L76D99,18,35146,"Hlavní nádraží",1,,0,0
L76D99,18,35147,"Letiště Tuřany - terminál",1,,1,0
L75D99,18,35148,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35149,"Vozovna Slatina",1,,1,0
L75D99,18,35150,"Bílovice nad Svitavou, žel. stanice",1,,0,0
L75D99,18,35151,"Vozovna Slatina",1,,1,0
L78D99,18,35152,"Modřice, Olympia",1,,0,0
L78D99,18,35153,"Židenice, nádraží",1,,1,0
L76D99,18,35154,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35155,"Hlavní nádraží",1,,0,0
L76D99,18,35156,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35157,"Hlavní nádraží",1,,0,0
L76D99,18,35158,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35159,"Hlavní nádraží",1,,0,0
L76D99,18,35160,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35161,"Hlavní nádraží",1,,0,0
L76D99,18,35162,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35163,"Hlavní nádraží",1,,0,0
L76D99,18,35164,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35165,"Hlavní nádraží",1,,0,0
L76D99,18,35166,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35167,"Hlavní nádraží",1,,0,0
L76D99,18,35168,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35169,"Hlavní nádraží",1,,0,0
L76D99,18,35170,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35171,"Hlavní nádraží",1,,0,0
L76D99,18,35172,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35173,"Hlavní nádraží",1,,0,0
L76D99,18,35174,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35175,"Hlavní nádraží",1,,0,0
L76D99,18,35176,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35177,"Hlavní nádraží",1,,0,0
L76D99,18,35178,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35179,"Hlavní nádraží",1,,0,0
L76D99,18,35180,"Letiště Tuřany - terminál",1,,1,0
L76D99,18,35181,"Hlavní nádraží",1,,0,0
L78D99,18,35182,"Chrlické náměstí",1,,0,0
L77D99,18,35183,"Slatinka",1,,1,0
L77D99,18,35184,"Úzká",1,,0,0
L77D99,18,35185,"Areál Slatina",1,,1,0
L77D99,18,35186,"Úzká",1,,0,0
L77D99,18,35187,"Slatinka",1,,1,0
L77D99,18,35188,"Úzká",1,,0,0
L77D99,18,35189,"Letiště - logistický areál",1,,1,0
L77D99,18,35190,"Úzká",1,,0,0
L77D99,18,35191,"Slatinka",1,,1,0
L77D99,18,35192,"Úzká",1,,0,0
L77D99,18,35193,"Areál Slatina",1,,1,0
L77D99,18,35194,"Úzká",1,,0,0
L77D99,18,35195,"Slatinka",1,,1,0
L77D99,18,35196,"Úzká",1,,0,0
L77D99,18,35197,"Letiště - logistický areál",1,,1,0
L77D99,18,35198,"Úzká",1,,0,0
L77D99,18,35199,"Úzká",1,,0,0
L77D99,18,35200,"Slatinka",1,,1,0
L77D99,18,35201,"Úzká",1,,0,0
L77D99,18,35202,"Areál Slatina",1,,1,0
L77D99,18,35203,"Úzká",1,,0,0
L77D99,18,35204,"Slatinka",1,,1,0
L77D99,18,35205,"Úzká",1,,0,0
L77D99,18,35206,"Letiště - logistický areál",1,,1,0
L77D99,18,35207,"Úzká",1,,0,0
L77D99,18,35208,"Slatinka",1,,1,0
L77D99,18,35209,"Úzká",1,,0,0
L77D99,18,35210,"Areál Slatina",1,,1,0
L77D99,18,35211,"Úzká",1,,0,0
L77D99,18,35212,"Areál Slatina",1,,1,0
L77D99,18,35213,"Úzká",1,,0,0
L77D99,18,35214,"Areál Slatina",1,,1,0
L94D99,23,35215,"Modřice, smyčka",1,,0,1
L78D99,23,35216,"Židenice, nádraží",1,,1,0
L78D99,23,35217,"Modřice, Olympia",1,,0,0
L78D99,23,35218,"Židenice, nádraží",1,,1,0
L78D99,23,35219,"Modřice, Olympia",1,,0,0
L78D99,23,35220,"Židenice, nádraží",1,,1,0
L78D99,23,35221,"Modřice, Olympia",1,,0,0
L78D99,23,35222,"Židenice, nádraží",1,,1,0
L78D99,23,35223,"Modřice, Olympia",1,,0,0
L78D99,23,35224,"Židenice, nádraží",1,,1,0
L78D99,23,35225,"Modřice, Olympia",1,,0,0
L78D99,23,35226,"Židenice, nádraží",1,,1,0
L84D99,23,35227,"Stará osada",1,,0,1
L94D99,18,35228,"Modřice, smyčka",1,,0,1
L78D99,18,35229,"Židenice, nádraží",1,,1,0
L78D99,18,35230,"Modřice, Olympia",1,,0,0
L78D99,18,35231,"Židenice, nádraží",1,,1,0
L78D99,18,35232,"Modřice, Olympia",1,,0,0
L78D99,18,35233,"Židenice, nádraží",1,,1,0
L78D99,18,35234,"Modřice, Olympia",1,,0,0
L78D99,18,35235,"Židenice, nádraží",1,,1,0
L78D99,18,35236,"Modřice, Olympia",1,,0,0
L78D99,18,35237,"Židenice, nádraží",1,,1,0
L78D99,18,35238,"Modřice, Olympia",1,,0,0
L78D99,18,35239,"Židenice, nádraží",1,,1,0
L78D99,18,35240,"Modřice, Olympia",1,,0,0
L94D99,18,35241,"Obřany, sídliště",1,,1,1
L91D99,23,35242,"Labská",1,,1,1
L40D99,23,35243,"Tuřany, smyčka",1,,0,0
L78D99,23,35244,"Modřice, Olympia",1,,0,0
L78D99,23,35245,"Židenice, nádraží",1,,1,0
L78D99,23,35246,"Modřice, Olympia",1,,0,0
L78D99,23,35247,"Židenice, nádraží",1,,1,0
